"mine","mine_type","metals","country","region","location","latitude","longitude","impactID","affected_system","affected_component","affected_factor","impact.description","comment","stage","focus","contaminant","est_significance","impact_direction","mitigationID","mitigation","mitigation_description","citation","year","link"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C16","4-Biodiversity","4B-Fauna","4B-Species groups","Fish Health and Mortality ","Effects to fisheries will be limited to areas where Habitat is lost, none of which have been identified as preferred fishing areas. Productive fish Habitat will be developed as part of the Compensation Plan. ","operation","NS","NS","NS","NS","E4M6","Yes","Water management and settling ponds.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C16","4-Biodiversity","4B-Fauna","4B-Species groups","Fish Health and Mortality ","Effects to fisheries will be limited to areas where Habitat is lost, none of which have been identified as preferred fishing areas. Productive fish Habitat will be developed as part of the Compensation Plan. ","operation","NS","NS","NS","NS","E4M7","Yes","Dust suppression.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C17","4-Biodiversity","4B-Fauna","4B-Species groups","Utilization of Existing Fisheries ",NA,"","NS","NS","NS","NS","E4M1","Yes","Compensation Plan","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes","Minimize construction footprint (i.e., PDA) to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Avoid sensitive species and/or their Habitats to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Minimize disturbance and infilling within adjacent wetlands and maintain hydrological conditions to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Rehabilitate access routes that are no longer needed.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Locate borrow pits more than 100 m away from the high water mark of water bodies, where feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M6","Yes","Maintain natural buffers around wetlands and riparian zones.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M7","Yes","Dispose of slash from clearing as specified in permits.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M8","Yes","Restrict construction activities to the PDA.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M9","Yes","Comply with provincial and federal legislation, permits, approvals and guidelines.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M10","Yes","Implement erosion and sediment control.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M11","Yes","Conduct invasive species management.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M12","Yes","Conduct progressive reclamation.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C18","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M13","Yes","Implement an Avifauna Management Plan.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes"," Minimize construction footprint (i.e., PDA) to the extent feasible. Avoid those locations of sensitive species to the extent feasible;","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Restrict clearing activities to outside of the bird breeding season, whenever feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Restrict clearing and other activities within 800 m of an active raptor nest, and within 200 m of an inactive nest.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Flag the boundaries of sensitive areas before commencing any work in the area.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Limit noise levels whenever feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M6","Yes","Allow wildlife to pass through construction sites without harassment.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M7","Yes","Restrict construction activities to the PDA.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M8","Yes","Comply with provincial and federal legislation, permits, approvals and guidelines.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M9","Yes","Maintain hydrology at stream crossings through approved methods to install culverts.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M10","Yes","Implement erosion and sediment control.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M11","Yes","Conduct invasive species management.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C19","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Distribution and Movement for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M12","Yes","Conduct progressive reclamation and restoration.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C20","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes","Prohibit hunting or harassment of wildlife on the Project site","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C20","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Implement Avifauna Management Plan to address incidental take.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C20","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Limit situations leading to potential collisions.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C20","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Dispose of all waste appropriately.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C20","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Mortality Risk for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Limit lighting to that required for safe operation.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M1","Yes"," Consider clearing by mulching and mechanized forestry equipment.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M2","Yes","Use best practices for fuels and other hazardous materials such as herbicides.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M3","Yes","Implement various dust control measures.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M4","Yes","Do not bury waste during progressive reclamation activities.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M5","Yes","Allow fuel trucks to travel only on approved access roads.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M6","Yes","Ensure equipment arrives on site free from fluid leaks.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M7","Yes","Inspect and maintain equipment on a regular schedule.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C21","4-Biodiversity","4B-Fauna","4B-Species groups","Change in Health for Birds and other wildlife",NA,"","NS","NS","NS","NS","E4M8","Yes","Establish a site for equipment maintenance, repair, and cleaning that is at least 100 m from any lake, river, stream, or wetland.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C22","4-Biodiversity","4C-Ecosystems","4C-Protected areas","Change in Protected Areas ",NA,"","NS","NS","NS","NS","E4M1","Yes","Pursuing a Corporate Stewardship Agreement.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C22","4-Biodiversity","4C-Ecosystems","4C-Protected areas","Change in Protected Areas ",NA,"","NS","NS","NS","NS","E4M2","Yes","Employ measures listed for other potential project effects.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C22","4-Biodiversity","4C-Ecosystems","4C-Protected areas","Change in Protected Areas ",NA,"","NS","NS","NS","NS","E4M3","Yes","Establish a replacement Protected Area that performs the regional protection functions of the Pike Lake South Management Unit.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C23","4-Biodiversity","4A-Flora","4A-Plant species","Alteration of Habitat; Distribution and Abundance",NA,"","NS","NS","NS","NS","E4M1","Yes"," Delineate locations where Plant species of conservation concern occur, and avoid those locations to the extent feasible","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C23","4-Biodiversity","4A-Flora","4A-Plant species","Alteration of Habitat; Distribution and Abundance",NA,"","NS","NS","NS","NS","E4M2","Yes","Where avoidance is not possible, investigate transplantation of Plant species of conservation concern to alternate sites, as necessary","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M1","Yes","Comply with provincial and federal legislation, permits, approvals and guidelines.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M2","Yes","Minimize construction footprint (i.e., PDA) to the extent feasible;","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M3","Yes","Avoid Species at Risk or Species of Conservation Concern and/or their Habitats to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M4","Yes","Minimize disturbance and infilling within adjacent wetlands and maintain hydrological conditions to the extent feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M5","Yes","Rehabilitate access routes that are no longer needed.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M6","Yes","Where required, locate borrow pits more than 100 m away from the high water mark of water bodies, where feasible.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M7","Yes","Maintain natural buffers around wetlands and riparian zones.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
"Kami Iron Ore","Open pit","Iron","Canada","Labrador","Fermont",52.895271,-66.89041697,"E4C24","4-Biodiversity","4B-Fauna","4B-Habitat","Change in Habitat for wildlife for species of concern",NA,"","NS","NS","NS","NS","E4M8","Yes","Dispose of slash from clearing as specified in permits.  Maintain hydrology at stream crossings through approved methods for crossing installation.","Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA",2012,"https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA"
